component_index,thread_size,thread_depth,component_total_nodes,external_node_count,reply_messages,messages_receiving_replies,root_message_id,root_in_dataset,root_preview,first_timestamp,last_timestamp,top_replied_message_id,top_replied_count,is_isolated,component_nodes,dataset_message_ids,thread_rank,thread_label
586,1,0,1,0,0,0,184933,True,Images from the venue of Iran-US talks in Islamabad. @PressTV,2026-04-11 07:33:10+00:00,2026-04-11 07:33:10+00:00,184933,0,True,"(184933,)","(184933,)",620,T620
587,1,0,1,0,0,0,184934,True,(media-only message),2026-04-11 07:33:10+00:00,2026-04-11 07:33:10+00:00,184934,0,True,"(184934,)","(184934,)",621,T621
588,1,0,1,0,0,0,184935,True,(media-only message),2026-04-11 07:33:10+00:00,2026-04-11 07:33:10+00:00,184935,0,True,"(184935,)","(184935,)",622,T622
589,1,0,1,0,0,0,184936,True,The Iranian negotiating team is scheduled to meet with Pakistani Prime Minister Shehbaz Sharif at 1:00 PM...,2026-04-11 07:42:50+00:00,2026-04-11 07:42:50+00:00,184936,0,True,"(184936,)","(184936,)",623,T623
590,1,0,1,0,0,0,184937,True,▶️ An Israeli airstrike targeted electricity generators in the town of Jibchit in southern Lebanon. @PressTV,2026-04-11 07:52:40+00:00,2026-04-11 07:52:40+00:00,184937,0,True,"(184937,)","(184937,)",624,T624
591,1,0,1,0,0,0,184938,True,"Israeli military kills six Palestinians at Gaza checkpoint, medics say An Israeli airstrike has hit a...",2026-04-11 08:03:06+00:00,2026-04-11 08:03:06+00:00,184938,0,True,"(184938,)","(184938,)",625,T625
592,1,0,1,0,0,0,184939,True,Timing of Iran-US talks to be determined once preconditions clarified: Report The timing of talks between...,2026-04-11 08:22:56+00:00,2026-04-11 08:22:56+00:00,184939,0,True,"(184939,)","(184939,)",626,T626
593,1,0,1,0,0,0,184941,True,▶️ Author and researcher Greg Simons outlines why he believes the US approach to talks with Iran lacks...,2026-04-11 08:45:39+00:00,2026-04-11 08:45:39+00:00,184941,0,True,"(184941,)","(184941,)",627,T627
595,1,0,1,0,0,0,184943,True,"▶️ Inside the media hub in Islamabad, where reporters from around the world are gathered to cover the...",2026-04-11 09:00:24+00:00,2026-04-11 09:00:24+00:00,184943,0,True,"(184943,)","(184943,)",628,T628
596,1,0,1,0,0,0,184944,True,"Hamas, Islamic Jihad slam Smotrich’s remarks on Gaza land expropriation Palestinian resistance movements...",2026-04-11 09:15:52+00:00,2026-04-11 09:15:52+00:00,184944,0,True,"(184944,)","(184944,)",629,T629
597,1,0,1,0,0,0,184945,True,✍ Viewpoint - Islamabad talks: US must abandon 'forever war' logic and 'Israel First' posture for any real...,2026-04-11 09:38:49+00:00,2026-04-11 09:38:49+00:00,184945,0,True,"(184945,)","(184945,)",630,T630
598,1,0,1,0,0,0,184947,True,"Reuters, citing a senior Iranian source, reports that the United States has agreed to release frozen...",2026-04-11 09:44:46+00:00,2026-04-11 09:44:46+00:00,184947,0,True,"(184947,)","(184947,)",631,T631
599,1,0,1,0,0,0,184948,True,▶️ Political analyst Munir Ahmed argues that US attempts to dictate terms could hinder progress in...,2026-04-11 09:59:42+00:00,2026-04-11 09:59:42+00:00,184948,0,True,"(184948,)","(184948,)",632,T632
600,1,0,1,0,0,0,184949,True,The Iranian negotiating delegation holds a key meeting in Islamabad ahead of talks with US officials. @PressTV,2026-04-11 10:00:22+00:00,2026-04-11 10:00:22+00:00,184949,0,True,"(184949,)","(184949,)",633,T633
601,1,0,1,0,0,0,184951,True,▶️ Colombia prepares for elections amid rising anti‑Imperialist rallies Bernat Lautaro reports from Bogota....,2026-04-11 10:25:06+00:00,2026-04-11 10:25:06+00:00,184951,0,True,"(184951,)","(184951,)",634,T634
602,1,0,1,0,0,0,184952,True,▶️ Pakistan's Prime Minister Shehbaz Sharif welcomes US Vice President JD Vance in Islamabad ahead of high-...,2026-04-11 10:30:20+00:00,2026-04-11 10:30:20+00:00,184952,0,True,"(184952,)","(184952,)",635,T635
603,1,0,1,0,0,0,184953,True,"▶️ Press TV’s correspondent in Islamabad, Nasir Kazmi, provides an update on the Iran-US negotiations amid...",2026-04-11 10:44:24+00:00,2026-04-11 10:44:24+00:00,184953,0,True,"(184953,)","(184953,)",636,T636
604,1,0,1,0,0,0,184954,True,Iran VP: Deal possible if US negotiators are America Firsters rather than Israel Firsters Iran’s Vice...,2026-04-11 10:54:01+00:00,2026-04-11 10:54:01+00:00,184954,0,True,"(184954,)","(184954,)",637,T637
605,1,0,1,0,0,0,184956,True,"🔴 Iranian delegation informs Pakistani PM of initiatives, red lines in meeting ahead of US talks @PressTV",2026-04-11 11:17:21+00:00,2026-04-11 11:17:21+00:00,184956,0,True,"(184956,)","(184956,)",638,T638
606,1,0,1,0,0,0,184957,True,▶️ Iranian academic Sayyed Mohammad Marandi warned in Islamabad that while negotiations could proceed with...,2026-04-11 11:20:51+00:00,2026-04-11 11:20:51+00:00,184957,0,True,"(184957,)","(184957,)",639,T639
607,1,0,1,0,0,0,184958,True,Veteran diplomat’s assassination reflects Israeli agenda to undermine diplomacy: Iran’s UN envoy Iran’s...,2026-04-11 11:30:01+00:00,2026-04-11 11:30:01+00:00,184958,0,True,"(184958,)","(184958,)",640,T640
608,1,0,1,0,0,0,184959,True,"🎥 B1 Bridge 🔻US-Israeli airstrikes hit a civilian area near Karaj, north-central Iran, during a family...",2026-04-11 11:38:44+00:00,2026-04-11 11:38:44+00:00,184959,0,True,"(184959,)","(184959,)",641,T641
611,1,0,1,0,0,0,184962,True,(media-only message),2026-04-11 11:50:01+00:00,2026-04-11 11:50:01+00:00,184962,0,True,"(184962,)","(184962,)",642,T642
612,1,0,1,0,0,0,184963,True,(media-only message),2026-04-11 11:50:01+00:00,2026-04-11 11:50:01+00:00,184963,0,True,"(184963,)","(184963,)",643,T643
613,1,0,1,0,0,0,184964,True,(media-only message),2026-04-11 11:50:01+00:00,2026-04-11 11:50:01+00:00,184964,0,True,"(184964,)","(184964,)",644,T644
614,1,0,1,0,0,0,184965,True,(media-only message),2026-04-11 11:50:01+00:00,2026-04-11 11:50:01+00:00,184965,0,True,"(184965,)","(184965,)",645,T645
615,1,0,1,0,0,0,184966,True,(media-only message),2026-04-11 11:50:01+00:00,2026-04-11 11:50:01+00:00,184966,0,True,"(184966,)","(184966,)",646,T646
616,1,0,1,0,0,0,184967,True,🔴 Iranian delegation in touch with Hezbollah to make necessary decisions in talks with the US. @PressTV,2026-04-11 11:52:22+00:00,2026-04-11 11:52:22+00:00,184967,0,True,"(184967,)","(184967,)",647,T647
617,1,0,1,0,0,0,184968,True,"🔴 Iran outlines red lines: Strait of Hormuz, compensation, unfreezing assets, regional ceasefire @PressTV",2026-04-11 12:01:00+00:00,2026-04-11 12:01:00+00:00,184968,0,True,"(184968,)","(184968,)",648,T648
618,1,0,1,0,0,0,184970,True,🔴 Iran FM Spokesperson: Ceasefire in Lebanon was part of agreement and Pakistani side confirmed this @PressTV,2026-04-11 12:12:52+00:00,2026-04-11 12:12:52+00:00,184970,0,True,"(184970,)","(184970,)",649,T649
619,1,0,1,0,0,0,184972,True,"🔴 Iranian delegation informs Pakistani PM of initiatives, red lines in meeting ahead of US talks @PressTV",2026-04-11 12:29:59+00:00,2026-04-11 12:29:59+00:00,184972,0,True,"(184972,)","(184972,)",650,T650
620,1,0,1,0,0,0,184973,True,"🔴 Iran-US peace talks have started in Islamabad 🔺 Following intensive consultations in Islamabad, progress...",2026-04-11 12:33:00+00:00,2026-04-11 12:33:00+00:00,184973,0,True,"(184973,)","(184973,)",651,T651
621,1,0,1,0,0,0,184974,True,▶️ Iran's Speaker of Parliament Mohammad Bagher Ghalibaf and the Iranian delegation met with Pakistani...,2026-04-11 12:53:54+00:00,2026-04-11 12:53:54+00:00,184974,0,True,"(184974,)","(184974,)",652,T652
622,1,0,1,0,0,0,184975,True,"🔴 Iran: Lebanon ceasefire not fully achieved, US must force Israel to comply @PressTV",2026-04-11 12:54:49+00:00,2026-04-11 12:54:49+00:00,184975,0,True,"(184975,)","(184975,)",653,T653
623,1,0,1,0,0,0,184976,True,Hezbollah conducts massive retaliatory strikes against Israeli targets amid regime’s carnage in Lebanon The...,2026-04-11 13:00:01+00:00,2026-04-11 13:00:01+00:00,184976,0,True,"(184976,)","(184976,)",654,T654
624,1,0,1,0,0,0,184977,True,▶️ The Iranian FM described as highly responsible the country's decision to accept the ceasefire with the...,2026-04-11 13:10:01+00:00,2026-04-11 13:10:01+00:00,184977,0,True,"(184977,)","(184977,)",655,T655
626,1,0,1,0,0,0,184979,True,"📸 Following the voting results of the election to choose the next Iraqi President, none of the candidates...",2026-04-11 13:20:01+00:00,2026-04-11 13:20:01+00:00,184979,0,True,"(184979,)","(184979,)",656,T656
627,1,0,1,0,0,0,184980,True,🔴 Iran-US negotiations in Islamabad have entered the expert level @PressTV,2026-04-11 13:25:54+00:00,2026-04-11 13:25:54+00:00,184980,0,True,"(184980,)","(184980,)",657,T657
628,1,0,1,0,0,0,184981,True,Direct talks with Israel ‘blatant violation’ of Lebanon’s constitution: MP A senior Lebanese legislator has...,2026-04-11 13:30:35+00:00,2026-04-11 13:30:35+00:00,184981,0,True,"(184981,)","(184981,)",658,T658
630,1,0,1,0,0,0,184984,True,▶️ Massive protest underway in Beirut as the people of Lebanon denounce the government's negotiations with...,2026-04-11 13:51:21+00:00,2026-04-11 13:51:21+00:00,184984,0,True,"(184984,)","(184984,)",659,T659
631,1,0,1,0,0,0,184986,True,"▶️ ""We have no optimism when it comes to the US."" Seyed Mohammad Marandi highlights that the Trump regime...",2026-04-11 14:02:50+00:00,2026-04-11 14:02:50+00:00,184986,0,True,"(184986,)","(184986,)",660,T660
632,1,0,1,0,0,0,184988,True,US agrees to release Iran's frozen assets as precondition ahead of Islamabad talks: Report The US has...,2026-04-11 14:20:40+00:00,2026-04-11 14:20:40+00:00,184988,0,True,"(184988,)","(184988,)",661,T661
633,1,0,1,0,0,0,184989,True,✍ Analysis - Frozen assets: Iran’s non-negotiable condition for talks with US in Islamabad As negotiations...,2026-04-11 14:22:26+00:00,2026-04-11 14:22:26+00:00,184989,0,True,"(184989,)","(184989,)",662,T662
634,1,0,1,0,0,0,184991,True,🔴 Iran-US talks in Islamabad enter technical phase; one day extension possible @PressTV,2026-04-11 14:32:09+00:00,2026-04-11 14:32:09+00:00,184991,0,True,"(184991,)","(184991,)",663,T663
636,1,0,1,0,0,0,184993,True,"🔴 Experts from Iran, US sides working on details of certain topics @PressTV",2026-04-11 14:40:15+00:00,2026-04-11 14:40:15+00:00,184993,0,True,"(184993,)","(184993,)",664,T664
637,1,0,1,0,0,0,184994,True,▶️ Governor of Iran's Central Bank Abdolnasser Hemmati has met with the Deputy Prime Minister of Pakistan...,2026-04-11 14:52:19+00:00,2026-04-11 14:52:19+00:00,184994,0,True,"(184994,)","(184994,)",665,T665
638,1,0,1,0,0,0,184995,True,(media-only message),2026-04-11 14:52:19+00:00,2026-04-11 14:52:19+00:00,184995,0,True,"(184995,)","(184995,)",666,T666
639,1,0,1,0,0,0,184996,True,(media-only message),2026-04-11 14:52:19+00:00,2026-04-11 14:52:19+00:00,184996,0,True,"(184996,)","(184996,)",667,T667
640,1,0,1,0,0,0,184997,True,Iranian negotiators present conditions to Pakistan under 10-point proposal: FM spox Iranian Foreign...,2026-04-11 14:54:50+00:00,2026-04-11 14:54:50+00:00,184997,0,True,"(184997,)","(184997,)",668,T668
641,1,0,1,0,0,0,184998,True,"Iranian negotiators meet Pakistani PM in Islamabad ahead of US talks The Iranian negotiating team, led by...",2026-04-11 14:57:59+00:00,2026-04-11 14:57:59+00:00,184998,0,True,"(184998,)","(184998,)",669,T669
642,1,0,1,0,0,0,185000,True,"Iran-US talks in Islamabad, mediated by Pakistan, enter expert-level phase Iran and the United States have...",2026-04-11 15:00:03+00:00,2026-04-11 15:00:03+00:00,185000,0,True,"(185000,)","(185000,)",670,T670
643,1,0,1,0,0,0,185001,True,"▶️ Israeli forces brutally assault Christians in occupied Al-Quds, preventing them from accessing the...",2026-04-11 15:09:17+00:00,2026-04-11 15:09:17+00:00,185001,0,True,"(185001,)","(185001,)",671,T671
644,1,0,1,0,0,0,185002,True,"🔴 Iran, US resume talks in Islamabad after break @PressTV",2026-04-11 15:11:23+00:00,2026-04-11 15:11:23+00:00,185002,0,True,"(185002,)","(185002,)",672,T672
646,1,0,1,0,0,0,185004,True,🔴 Iran: Progress of talks will decide if negotiating teams extends stay in Islamabad @PressTV,2026-04-11 15:22:43+00:00,2026-04-11 15:22:43+00:00,185004,0,True,"(185004,)","(185004,)",673,T673
648,1,0,1,0,0,0,185006,True,🔴 No decision has been made regarding the extension of talks; talks still underway: Report @PressTV,2026-04-11 15:32:28+00:00,2026-04-11 15:32:28+00:00,185006,0,True,"(185006,)","(185006,)",674,T674
649,1,0,1,0,0,0,185007,True,Iran’s missile arsenal largely intact despite weeks of airstrikes: US intel. A‎ new report indicates that...,2026-04-11 15:40:01+00:00,2026-04-11 15:40:01+00:00,185007,0,True,"(185007,)","(185007,)",675,T675
651,1,0,1,0,0,0,185009,True,"🔴 Expert teams of Iranian, US delegations hold over two hours of talks in Islamabad @PressTV",2026-04-11 15:49:55+00:00,2026-04-11 15:49:55+00:00,185009,0,True,"(185009,)","(185009,)",676,T676
652,1,0,1,0,0,0,185010,True,▶️ Tensions on the southern Lebanese border intensified as Israel carried out a series of airstrikes deep...,2026-04-11 15:50:01+00:00,2026-04-11 15:50:01+00:00,185010,0,True,"(185010,)","(185010,)",677,T677
653,1,0,1,0,0,0,185011,True,Iran ready for ‘all scenarios’ as it holds talks with US: Deputy FM Iran’s Deputy Foreign Minister for...,2026-04-11 16:00:01+00:00,2026-04-11 16:00:01+00:00,185011,0,True,"(185011,)","(185011,)",678,T678
654,1,0,1,0,0,0,185012,True,WATCH: Iran has declared a historic and crushing defeat of the US. Here's why @PressTV,2026-04-11 16:00:53+00:00,2026-04-11 16:00:53+00:00,185012,0,True,"(185012,)","(185012,)",679,T679
655,1,0,1,0,0,0,185013,True,🔴 40 days after the Leader's martyrdom: We stand firm in the battlefield and in the streets Voices of the...,2026-04-11 16:04:56+00:00,2026-04-11 16:04:56+00:00,185013,0,True,"(185013,)","(185013,)",680,T680
656,1,0,1,0,0,0,185014,True,"🔴 Iran rejects US claims of warship passing through the Hormuz Strait, calls them ‘unrealistic’ @PressTV",2026-04-11 16:07:48+00:00,2026-04-11 16:07:48+00:00,185014,0,True,"(185014,)","(185014,)",681,T681
657,1,0,1,0,0,0,185015,True,"🔴 Iran-US talks in Islamabad still ongoing, approaching four-hour mark @PressTV",2026-04-11 16:11:56+00:00,2026-04-11 16:11:56+00:00,185015,0,True,"(185015,)","(185015,)",682,T682
658,1,0,1,0,0,0,185016,True,"▶️ Press TV’s correspondent Nasir Kazmi reports on Iran-US talks in Islamabad, mediated by Pakistan. @PressTV",2026-04-11 16:19:05+00:00,2026-04-11 16:19:05+00:00,185016,0,True,"(185016,)","(185016,)",683,T683
659,1,0,1,0,0,0,185017,True,🔴 Iran: No ship can pass through Strait of Hormuz without our permission @PressTV,2026-04-11 16:30:00+00:00,2026-04-11 16:30:00+00:00,185017,0,True,"(185017,)","(185017,)",684,T684
660,1,0,1,0,0,0,185018,True,🔺 Newly opened St. Mary metro station in Tehran reflects Iran's dedication to religious inclusivity and...,2026-04-11 16:38:46+00:00,2026-04-11 16:38:46+00:00,185018,0,True,"(185018,)","(185018,)",685,T685
661,1,0,1,0,0,0,185019,True,▶️ A US Air Force C130 Hercules transport aircraft has reportedly been damaged after a man broke into...,2026-04-11 16:40:01+00:00,2026-04-11 16:40:01+00:00,185019,0,True,"(185019,)","(185019,)",686,T686
662,1,0,1,0,0,0,185020,True,🔴 Iran-US expert teams shift to written text exchange after hours of talks in Islamabad @PressTV,2026-04-11 16:45:41+00:00,2026-04-11 16:45:41+00:00,185020,0,True,"(185020,)","(185020,)",687,T687
663,1,0,1,0,0,0,185021,True,"▶️ Iraq's parliament convened to elect a new president, with sixteen candidates now competing for the post...",2026-04-11 16:50:01+00:00,2026-04-11 16:50:01+00:00,185021,0,True,"(185021,)","(185021,)",688,T688
664,1,0,1,0,0,0,185022,True,"🔴 According to some reports, talks may resume tonight or tomorrow, as expert teams exchange texts @PressTV",2026-04-11 16:51:01+00:00,2026-04-11 16:51:01+00:00,185022,0,True,"(185022,)","(185022,)",689,T689
665,1,0,1,0,0,0,185025,True,▶️ How Iran decimated US power projection in West Asia: Military lessons of 40-day war @PressTV,2026-04-11 17:10:01+00:00,2026-04-11 17:10:01+00:00,185025,0,True,"(185025,)","(185025,)",690,T690
666,1,0,1,0,0,0,185026,True,📸 Image of Iran's Speaker of Parliament Mohammad Bagher Ghalibaf and the Iranian negotiating team during...,2026-04-11 17:16:01+00:00,2026-04-11 17:16:01+00:00,185026,0,True,"(185026,)","(185026,)",691,T691
667,1,0,1,0,0,0,185027,True,▶️ A caravan of young Iranian cyclists in the town of Azadi joins the nationwide nightly rallies held in...,2026-04-11 17:32:23+00:00,2026-04-11 17:32:23+00:00,185027,0,True,"(185027,)","(185027,)",692,T692
668,1,0,1,0,0,0,185032,True,"▶️ Footage captures the aftermath of the Israeli airstrike that targeted a Lebanese home in Sidon, southern...",2026-04-11 17:52:23+00:00,2026-04-11 17:52:23+00:00,185032,0,True,"(185032,)","(185032,)",693,T693
669,1,0,1,0,0,0,185033,True,(media-only message),2026-04-11 17:52:23+00:00,2026-04-11 17:52:23+00:00,185033,0,True,"(185033,)","(185033,)",694,T694
670,1,0,1,0,0,0,185036,True,🔴 Source close to Iran: US unreasonable demands hindering establishment of designed framework @PressTV,2026-04-11 17:56:29+00:00,2026-04-11 17:56:29+00:00,185036,0,True,"(185036,)","(185036,)",695,T695
671,1,0,1,0,0,0,185039,True,▶️ The Israeli regime's decision to remove Spain from a global Gaza ceasefire monitoring coalition draws...,2026-04-11 18:30:01+00:00,2026-04-11 18:30:01+00:00,185039,0,True,"(185039,)","(185039,)",696,T696
672,1,0,1,0,0,0,185040,True,▶️ Iranian patriots continue to throng Tehran's Enghelab Sq. taking part in nationwide nightly rallies held...,2026-04-11 18:40:27+00:00,2026-04-11 18:40:27+00:00,185040,0,True,"(185040,)","(185040,)",697,T697
673,1,0,1,0,0,0,185041,True,"Israeli strikes kill 10 people in southern Lebanon The Lebanese health ministry says ten people, including...",2026-04-11 18:50:29+00:00,2026-04-11 18:50:29+00:00,185041,0,True,"(185041,)","(185041,)",698,T698
674,1,0,1,0,0,0,185042,True,📸 Spokesman of the Khatam Al-Anbiya Central Headquarters refutes CENTCOM's claims that American vessels...,2026-04-11 18:56:00+00:00,2026-04-11 18:56:00+00:00,185042,0,True,"(185042,)","(185042,)",699,T699
675,1,0,1,0,0,0,185043,True,"▶️ ""It's all about the Western hegemony."" Press TV's Maryam Azarcheher says that the Israeli regime enacts...",2026-04-11 19:03:07+00:00,2026-04-11 19:03:07+00:00,185043,0,True,"(185043,)","(185043,)",700,T700
676,1,0,1,0,0,0,185044,True,▶️ Clashes between the Lebanese resistance and intruding Israeli forces continue in the southern Lebanese...,2026-04-11 19:15:01+00:00,2026-04-11 19:15:01+00:00,185044,0,True,"(185044,)","(185044,)",701,T701
677,1,0,1,0,0,0,185045,True,Drone crashed near US diplomats in Baghdad A drone crashed near a group of US diplomats at Baghdad...,2026-04-11 19:31:02+00:00,2026-04-11 19:31:02+00:00,185045,0,True,"(185045,)","(185045,)",702,T702
678,1,0,1,0,0,0,185046,True,▶️ Iranian patriots took to the streets of Abadan as part of nationwide nightly rallies held in support of...,2026-04-11 19:46:31+00:00,2026-04-11 19:46:31+00:00,185046,0,True,"(185046,)","(185046,)",703,T703
